iso3st,year,region_t,incomegroup_t,cpi_t,exr_t,rgdp_t,gdppc_t,trade_t,credit_t,pop_t,gcon_t,agri_t,remit_t,fertilizer_t,arable_t,land_t,industry_t,service_t,manuf_t,USA_TRADE,USA_ARMS,USA_MILITARY,USA_FINANCIAL,USA_TRAVEL,GBR_TRADE,GBR_ARMS,GBR_MILITARY,GBR_FINANCIAL,GBR_TRAVEL,DEU_TRADE,DEU_ARMS,DEU_MILITARY,DEU_FINANCIAL,DEU_TRAVEL,FRA_TRADE,FRA_ARMS,FRA_MILITARY,FRA_FINANCIAL,FRA_TRAVEL,ITA_TRADE,ITA_ARMS,ITA_MILITARY,ITA_FINANCIAL,ITA_TRAVEL,CAN_TRADE,CAN_ARMS,CAN_MILITARY,CAN_FINANCIAL,CAN_TRAVEL,JPN_TRADE,JPN_ARMS,JPN_MILITARY,JPN_FINANCIAL,JPN_TRAVEL,EU_TRADE,EU_ARMS,EU_MILITARY,EU_FINANCIAL,EU_TRAVEL
BLR,2003,Europe & Central Asia,Upper middle income,28.39784,0.20512709,30753180385,3139.1211,134.14185,,9796749,8896718848,2264333091,0.92059451,135.62578,27.457031,202826,8361935228,15584893841,5314640386,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLR,2004,Europe & Central Asia,Upper middle income,18.108242,0.21602575,34274340535,3522.4897,142.13651,,9730146,8882060737,2564284647,1.034501,146.9178,27.354979,202815,9936466026,16684464247,6358974579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLR,2005,Europe & Central Asia,Upper middle income,10.33888,0.21538199,37496129068,3880.0144,118.88435,,9663915,8914309374,2627303673,0.6573962,167.70119,27.322969,202833,11283300627,18048094361,7274666600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLR,2006,Europe & Central Asia,Upper middle income,6.997129,0.21445642,41245740030,4294.2285,124.2951,,9604924,8900730880,2783428187,0.72561359,231.96751,27.303553,202904,12879025388,19509394605,8264021213,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLR,2007,Europe & Central Asia,Upper middle income,8.426753,0.21460783,44792876368,4684.9805,128.15388,24.803877,9560953,8855318739,2917179589,0.63676476,218.35477,27.200457,202901,14076800709,20409162907,8949935214,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLR,2008,Europe & Central Asia,Upper middle income,14.837876,0.21363975,49361749507,5180.7124,129.59947,28.634193,9527985,8883658491,3168247985,0.96013021,237.41843,27.185537,202902,16264779902,21393563255,10265576111,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLR,2009,Europe & Central Asia,Upper middle income,12.945657,0.27930492,49460470691,5203.855,108.63564,35.935631,9504583,8876539345,3177226420,0.99030566,281.11472,27.324074,202898,16314183199,21568699081,10039733598,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLR,2010,Europe & Central Asia,Upper middle income,7.7357478,0.297851,53317530167,5621.937,115.91798,42.811375,9483836,9153495708,3252853290,1.0052086,270.46069,27.279179,202902,18285605541,23562591744,11124098819,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLR,2011,Europe & Central Asia,Upper middle income,53.228699,0.49746335,56185324134,5938.2207,157.97426,37.958618,9461643,8876462901,3469964926,1.4419791,303.88858,27.248533,202910,19610123300,25379065823,12212780523,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLR,2012,Europe & Central Asia,Upper middle income,59.219734,0.83368981,57133246704,6047.8711,153.08527,21.777557,9446836,8819978480,3691879765,1.603236,271.38608,27.215511,202899,20009610322,25132383928,13061293293,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLR,2013,Europe & Central Asia,Upper middle income,18.312262,0.88800526,57706562175,6110.9048,119.81596,22.926203,9443211,8643354777,3537254117,1.6066988,256.34296,27.400103,202908,19625319472,26560090262,12378185876,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLR,2014,Europe & Central Asia,Upper middle income,18.119555,1.0224103,58702799524,6212.9126,110.65142,23.632662,9448515,8472394940,3634972236,1.56231,215.22456,27.895828,202973,19920140272,27357394518,12459023359,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLR,2015,Europe & Central Asia,Upper middle income,13.53449,1.5925988,56454734397,5967.0522,115.91483,27.88282,9461076,8423966990,3547032612,1.6499897,194.1866,27.970518,202978,18456625350,26952801359,11654535726,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLR,2016,Europe & Central Asia,Upper middle income,11.836581,1.9895629,55028435772,5811.1978,125.20932,25.71703,9469379,8451925394,3686606510,2.0463691,146.61864,28.000669,202988,17595036272,26266012973,11648310524,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
BLR,2017,Europe & Central Asia,Upper middle income,6.0318375,1.9323417,56421856743,5964.8931,133.36775,26.236115,9458989,8374041268,3848770403,2.2910788,142.4463,28.21349,202988,18221148674,26629806821,12459502221,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLR,2018,Europe & Central Asia,Upper middle income,4.8723021,2.0376084,58198692498,6165.9092,139.39374,27.614094,9438785,9612199162,3251749106,2.4084158,156.18575,28.140703,202980,17452655027,28405062515,12451840434,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLR,2019,Europe & Central Asia,Upper middle income,5.598156,2.0917833,59013474193,6264.8608,130.8504,28.768881,9419758,9656133797,3346949799,2.2027597,153.88028,28.147711,202965,17701822207,28817426971,12608428205,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLR,2020,Europe & Central Asia,Upper middle income,5.5481434,2.439575,58600611434,6247.4321,118.93388,32.508255,9379952,9479396742,3505886550,1.651737,180.72827,27.884521,202980,17636564136,28431290643,12628061534,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLR,2021,Europe & Central Asia,Upper middle income,9.4602842,2.5386751,59948354832,6418.2378,138.73857,29.800747,9302585,9411997018,3362682117,1.6504935,169.36771,27.71126,202950,18179164461,29225420071,13359762191,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BLZ,1960,Latin America & Caribbean,Upper middle income,,1.42857,142441397.6,1558.3887,,,91403,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1961,Latin America & Caribbean,Upper middle income,,1.42857,149410025.6,1593.588,,,93757,,,,10,1.5782552,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1962,Latin America & Caribbean,Upper middle income,,1.42857,156720138.5,1629.3107,,,96188,,,,25.5,1.5782552,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1963,Latin America & Caribbean,Upper middle income,,1.42857,164487869,1663.8129,,,98862,,,,28.621622,1.6220956,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1964,Latin America & Caribbean,Upper middle income,,1.42857,172712064.9,1697.049,,,101772,,,,7.5135136,1.6220956,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1965,Latin America & Caribbean,Upper middle income,,1.42857,181227704.1,1728.6451,,,104838,,,,26.621622,1.6220956,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1966,Latin America & Caribbean,Upper middle income,,1.42857,189873797.1,1757.082,,,108062,,,,31.447369,1.665936,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1967,Latin America & Caribbean,Upper middle income,,1.4484117,199202530.6,1787.9969,,,111411,,,,44.736843,1.665936,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1968,Latin America & Caribbean,Upper middle income,,1.66667,213878230.2,1862.6451,,,114825,,,,56.052631,1.665936,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1969,Latin America & Caribbean,Upper middle income,,1.66667,224799654.2,1902.7437,,,118145,,,,64.92308,1.7097764,22810,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1970,Latin America & Caribbean,Upper middle income,,1.66667,235607332.3,1948.698,,,120905,,34627853.39,,84.615387,1.7097764,22810,48010700.18,,21644730.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1971,Latin America & Caribbean,Upper middle income,,1.6436821,244936065.8,1989.8779,,,123091,,36811593.51,,26.375,1.7536168,22810,50993506.29,,24951582.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1972,Latin America & Caribbean,Upper middle income,,1.6015619,269964377.2,2158.7825,,,125054,,38059487.96,,40.349998,1.7536168,22810,57977653.46,,27456784.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1973,Latin America & Caribbean,Upper middle income,,1.6326838,284412584.8,2241.6755,,,126875,,40009221.57,,63.634148,1.7974572,22810,63207836.86,,30863795.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1974,Latin America & Caribbean,Upper middle income,,1.7109268,322978889.1,2511.1094,,,128620,,43440856.15,,51.219513,1.7974572,22810,70484580.95,,36074612.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1975,Latin America & Caribbean,Upper middle income,,1.8080437,334582953.6,2557.9541,,,130801,,44922636.86,,50,1.8412976,22810,74966932.79,,36776009.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1976,Latin America & Caribbean,Upper middle income,,2.2256732,334469125.3,2505.9312,,26.683943,133471,,40555156.61,,21.428572,1.8412976,22810,74575976.72,,35673787.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1977,Latin America & Caribbean,Upper middle income,,2,356198227.4,2615.5852,,22.388016,136183,,54047568,,14.116279,1.8851382,22810,85932144,,43089140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1978,Latin America & Caribbean,Upper middle income,,2,384412002.1,2766.8877,,20.294205,138933,,57011188,,37.488373,1.8851382,22810,92424064,,45093264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1979,Latin America & Caribbean,Upper middle income,,2,413308335,2914.2546,,23.297102,141823,,56075344,,36.093021,1.8851382,22810,97702456,,42788476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1980,Latin America & Caribbean,Upper middle income,,2,468843260.7,3230.4387,102.34175,19.530083,145133,73673986.85,56712492,,42.111111,1.972819,22810,134777248,319718528,77660760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1981,Latin America & Caribbean,Upper middle income,11.22449,2,474158868.8,3187.3228,106.38468,23.150612,148764,72300401.62,58062036,,31.5,2.0166593,22810,139962384,324560960,80860216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1982,Latin America & Caribbean,Upper middle income,6.8390326,2,473648150.3,3107.7439,97.993782,29.54343,152409,71321565.78,60743380,,25.695652,2.0166593,22810,136942480,323675584,79856320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1983,Latin America & Caribbean,Upper middle income,4.9960966,2,463497018,2970.1257,94.227852,30.494289,156053,69724200.21,58343936,,37.304348,2.0166593,22810,134697376,327007520,78967984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1984,Latin America & Caribbean,Upper middle income,3.3828995,2,472637480.6,2959.1443,109.38327,27.087635,159721,71295421.81,59215268,8.2796154,42.891304,2.0166593,22810,132715592,338040320,72222408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1985,Latin America & Caribbean,Upper middle income,6.2371659,2,477423000.8,2921.1619,90.62178,28.326956,163436,73386467.33,59662456,9.8991861,56.302326,1.8851382,22810,134068224,341304768,72944632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1986,Latin America & Caribbean,Upper middle income,0.79977149,2,499095412.4,2985.1812,93.690697,25.85194,167191,76535676.72,56733508,10.533663,85.681816,1.9289786,22810,138838496,356410816,74807976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1987,Latin America & Caribbean,Upper middle income,2.0119014,2,552674822.9,3232.3945,101.45689,26.078281,170980,79443836.82,66682828,6.8840985,83.367348,2.1481807,22810,152741676.1,384231264,79863544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1988,Latin America & Caribbean,Upper middle income,3.1388888,2,606769039.8,3470.8811,107.2964,30.920509,174817,81487413,66732000,5.2953305,89.620003,2.1920211,22810,161541360,414550824.2,79379656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1989,Latin America & Caribbean,Upper middle income,2.1276596,2,685704965.9,3837.2925,104.3256,31.299618,178695,84302243.54,70897288,5.946352,94.230766,2.2797019,22810,185555211.9,463835104,88082456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1990,Latin America & Caribbean,Upper middle income,3.0590718,2,764172850.7,4185.2075,79.071884,24.417925,182589,86258411.84,78851712,3.3575981,98.07692,2.2797019,22810,205944879.6,503024192,97081368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1991,Latin America & Caribbean,Upper middle income,0.76195151,2,851692647.1,4567.6475,78.88147,27.637896,186462,93869448.18,82442976,2.6043406,96.296295,2.3673828,22810,222934096,536258656,101098168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1992,Latin America & Caribbean,Upper middle income,2.3967006,2,954215837.1,5014.2979,80.533524,26.821125,190299,150698519.5,93008584,2.8478732,103.57143,2.4550636,22810,245899168,595793408,111635744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1993,Latin America & Caribbean,Upper middle income,1.472597,2,1013729299,5220.6455,75.898804,25.698603,194177,155772543.7,97692848,2.1970706,106.66666,2.6304252,22810,269308736,627096256,116122040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1994,Latin America & Caribbean,Upper middle income,2.5693431,2,1015729751,5119.1929,80.946205,26.265003,198416,163890982.5,101336160,1.6808815,76.666664,2.6304252,22810,241750640,645570816,114139728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1995,Latin America & Caribbean,Upper middle income,2.8896158,2,1022231222,5021.8672,77.336594,26.660843,203556,168965006.7,101180016,1.6978009,80.645164,2.718106,22810,240664128,650127562.4,110175088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1996,Latin America & Caribbean,Upper middle income,5.9650211,2,1032733597,4921.5288,79.448036,28.069935,209840,170487214,108674833.4,2.0258367,52.380951,2.7619464,22810,236318048,659042918.3,110018592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1997,Latin America & Caribbean,Upper middle income,1.1490376,2,1069741968,4927.0298,85.944702,31.107603,217117,175053835.8,115857365.5,2.6152074,75,2.8057868,22810,235231520,680885540.2,114244057.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1998,Latin America & Caribbean,Upper middle income,2.1952624,2,1111751471,4943.1606,86.706787,33.409298,224907,186216688,118355637.5,2.5601749,88.09375,2.8057868,22810,228959344,724818432.7,109809928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,1999,Latin America & Caribbean,Upper middle income,2.6213953,2,1211273982,5204.5649,95.692307,32.878922,232733,199409152,131263376.3,2.504298,95.234375,2.8057868,22810,253652974,776329377.8,117321864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2000,Latin America & Caribbean,Upper middle income,3.0674396,2,1368809615,5693.7417,98.521507,30.452911,240406,215138624,146461197.9,2.2283494,95.9375,2.8057868,22810,328622836.6,852555670.5,146169792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2001,Latin America & Caribbean,Upper middle income,3.651418,2,1437825226,5795.3457,93.895096,33.148323,248100,234927328,144535446.5,2.4417787,72.307693,2.8496273,22810,325857150,891585117.4,145126464,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLZ,2002,Latin America & Caribbean,Upper middle income,4.2402668,2,1511341855,5903.979,93.876724,35.852554,255987,253193808.9,143650641.8,2.1764934,367.72858,3.0688295,22810,325955924.5,935369420.7,146221960.3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLZ,2003,Latin America & Caribbean,Upper middle income,2.3180828,2,1652373756,6259.0391,95.107857,38.93486,263998,262834448,199809715.2,2.4769707,382.37143,3.0688295,22810,292668910.4,992724876.8,144291809.6,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLZ,2004,Latin America & Caribbean,Upper middle income,6.3944311,2,1728891063,6353.2275,87.0457,40.479275,272128,262327052.5,219067228.8,2.4217436,78.657143,3.0688295,22810,315485825.1,1028039592,162654324.7,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLZ,2005,Latin America & Caribbean,Upper middle income,-1.1043104,2,1766899661,6301.916,93.807732,40.457714,280375,258267833.1,226249760.9,3.0580447,81,3.0688295,22810,310250775.4,1070536122,163488984.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2006,Latin America & Caribbean,Upper middle income,-7.1137676,2,1847917986,6400.1816,99.493988,42.477123,288729,253193808,210375324,4.0361767,89.257141,3.0688295,22810,356230315.7,1088168714,154725056.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2007,Latin America & Caribbean,Upper middle income,2.3180828,2,1908431674,6421.9551,96.521225,45.823711,297173,278056527.6,184820083,4.3112774,60.871429,3.0688295,22810,378899068.6,1135816339,147369617.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2008,Latin America & Caribbean,Upper middle income,6.3944311,2,1879425113,6148.5229,106.04395,49.676765,305671,277041722.7,187214260.4,4.4238868,49.757141,3.0688295,22810,360576394.7,1126257096,148204277.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2009,Latin America & Caribbean,Upper middle income,-1.1043104,2,1870923190,5955.1108,89.973221,53.111759,314171,298860026.9,192002615.1,4.6758943,121.43835,3.2003508,22810,381368431.7,1116351145,146743622.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2010,Latin America & Caribbean,Upper middle income,0.91797739,2,1894428507,5881.3823,95.427094,50.135246,322106,313574697.2,205795158.6,4.4943671,58.013332,3.2880316,22810,338796612.5,1147208182,143196318.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2011,Latin America & Caribbean,Upper middle income,1.6020561,2,1892428054,5742.6704,107.63946,47.937889,329538,317126514.1,188671585.7,4.1397939,234.70667,3.2880316,22810,332425655.8,1154736705,144865638.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2012,Latin America & Caribbean,Upper middle income,1.3005807,2,1965444570,5831.1587,112.00735,46.823936,337059,327781965,216204625.4,3.9908381,140.07051,3.4195528,22810,298891705.3,1218085261,163332485.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2013,Latin America & Caribbean,Upper middle income,0.50974774,2,2054464706,5960.3604,108.96773,44.996162,344688,349600269.2,213289974.7,3.6660118,389.11026,3.4195528,22810,312473202.2,1278709681,156290043.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2014,Latin America & Caribbean,Upper middle income,1.2013997,2,2138483710,6069.4614,107.13284,44.699535,352335,352644683.7,226614092.2,3.7574563,374.21768,3.4195528,22810,333907273.6,1311399320,157385534.9,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BLZ,2015,Latin America & Caribbean,Upper middle income,-0.86158401,2,2210500000,6142.479,103.25718,45.529881,359871,377000000,210843750,3.8337061,382.4942,3.8579571,22810,325857150,1373955400,161611000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLZ,2016,Latin America & Caribbean,Upper middle income,0.66342717,2,2213000566,6024.8359,95.682976,44.361027,367313,396788694.5,188411349,4.2803192,413.26602,3.8579571,22810,351736074.9,1366773586,162602158.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
