country,year,s_Australia,s_Canada,s_EU,s_India,s_Japan,s_Russia,s_Switzerland,s_United Kingdom,s_United States,descr_trade,sanction
Jamaica,1977,0,0,0,0,0,0,0,0,0,,0
Jamaica,1978,0,0,0,0,0,0,0,0,0,,0
Jamaica,1979,0,0,0,0,0,0,0,0,0,,0
Jamaica,1980,0,0,0,0,0,0,0,0,0,,0
Jamaica,1981,0,0,0,0,0,0,0,0,0,,0
Jamaica,1982,0,0,0,0,0,0,0,0,0,,0
Jamaica,1983,0,0,0,0,0,0,0,0,0,,0
Jamaica,1984,0,0,0,0,0,0,0,0,0,,0
Jamaica,1985,0,0,0,0,0,0,0,0,0,,0
Jamaica,1986,0,0,0,0,0,0,0,0,0,,0
Jamaica,1987,0,0,0,0,0,0,0,0,0,,0
Jamaica,1988,0,0,0,0,0,0,0,0,0,,0
Jamaica,1989,0,0,0,0,0,0,0,0,0,,0
Jamaica,1990,0,0,0,0,0,0,0,0,0,,0
Jamaica,1991,0,0,0,0,0,0,0,0,0,,0
Jamaica,1992,0,0,0,0,0,0,0,0,0,,0
Jamaica,1993,0,0,0,0,0,0,0,0,0,,0
Jamaica,1994,0,0,0,0,0,0,0,0,0,,0
Jamaica,1995,0,0,0,0,0,0,0,0,0,,0
Jamaica,1996,0,0,0,0,0,0,0,0,0,,0
Jamaica,1997,0,0,0,0,0,0,0,0,0,,0
Jamaica,1998,0,0,0,0,0,0,0,0,0,,0
Jamaica,1999,0,0,0,0,0,0,0,0,0,,0
Jamaica,2000,0,0,0,0,0,0,0,0,0,,0
Jamaica,2001,0,0,0,0,0,0,0,0,0,,0
Jamaica,2002,0,0,0,0,0,0,0,0,0,,0
Jamaica,2003,0,0,0,0,0,0,0,0,0,,0
Jamaica,2004,0,0,0,0,0,0,0,0,0,,0
Jamaica,2005,0,0,0,0,0,0,0,0,0,,0
Jamaica,2006,0,0,0,0,0,0,0,0,0,,0
Jamaica,2007,0,0,0,0,0,0,0,0,0,,0
Jamaica,2008,0,0,0,0,0,0,0,0,0,,0
Jamaica,2009,0,0,0,0,0,0,0,0,0,,0
Jamaica,2010,0,0,0,0,0,0,0,0,0,,0
Jamaica,2011,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2012,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2013,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2014,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2015,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2016,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2017,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2018,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2019,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2020,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2021,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Jamaica,2022,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Japan,1950,0,0,0,0,0,0,0,0,0,,0
Japan,1951,0,0,0,0,0,0,0,0,0,,0
Japan,1952,0,0,0,0,0,0,0,0,0,,0
Japan,1953,0,0,0,0,0,0,0,0,0,,0
Japan,1954,0,0,0,0,0,0,0,0,0,,0
Japan,1955,0,0,0,0,0,0,0,0,0,,0
Japan,1956,0,0,0,0,0,0,0,0,0,,0
Japan,1957,0,0,0,0,0,0,0,0,0,,0
Japan,1958,0,0,0,0,0,0,0,0,0,,0
Japan,1959,0,0,0,0,0,0,0,0,0,,0
Japan,1960,0,0,0,0,0,0,0,0,0,,0
Japan,1961,0,0,0,0,0,0,0,0,0,,0
Japan,1962,0,0,0,0,0,0,0,0,0,,0
Japan,1963,0,0,0,0,0,0,0,0,0,,0
Japan,1964,0,0,0,0,0,0,0,0,0,,0
Japan,1965,0,0,0,0,0,0,0,0,0,,0
Japan,1966,0,0,0,0,0,0,0,0,0,,0
Japan,1967,0,0,0,0,0,0,0,0,0,,0
Japan,1968,0,0,0,0,0,0,0,0,0,,0
Japan,1969,0,0,0,0,0,0,0,0,0,,0
Japan,1970,0,0,0,0,0,0,0,0,0,,0
Japan,1971,0,0,0,0,0,0,0,0,0,,0
Japan,1972,0,0,0,0,0,0,0,0,0,,0
Japan,1973,0,0,0,0,0,0,0,0,0,,0
Japan,1974,0,0,0,0,0,0,0,0,0,,0
Japan,1975,0,0,0,0,0,0,0,0,0,,0
Japan,1976,0,0,0,0,0,0,0,0,0,,0
Japan,1977,0,1,0,0,0,0,0,0,0,exp_part,1
Japan,1978,0,1,0,0,0,0,0,0,0,exp_part,1
Japan,1979,0,0,0,0,0,0,0,0,0,,0
Japan,1980,0,0,0,0,0,0,0,0,0,,0
Japan,1981,0,0,0,0,0,0,0,0,0,,0
Japan,1982,0,0,0,0,0,0,0,0,0,,0
Japan,1983,0,0,0,0,0,0,0,0,0,,0
Japan,1984,0,0,0,0,0,0,0,0,0,,0
Japan,1985,0,0,0,0,0,0,0,0,0,,0
Japan,1986,0,0,0,0,0,0,0,0,0,,0
Japan,1987,0,0,0,0,0,0,0,0,0,,0
Japan,1988,0,0,0,0,0,0,0,0,0,,0
Japan,1989,0,0,0,0,0,0,0,0,0,,0
Japan,1990,0,0,0,0,0,0,0,0,0,,0
Japan,1991,0,0,0,0,0,0,0,0,0,,0
Japan,1992,0,0,0,0,0,0,0,0,0,,0
Japan,1993,0,0,0,0,0,0,0,0,0,,0
Japan,1994,0,0,0,0,0,0,0,0,0,,0
Japan,1995,0,0,0,0,0,0,0,0,0,,0
Japan,1996,0,0,0,0,0,0,0,0,0,,0
Japan,1997,0,0,0,0,0,0,0,0,0,,0
Japan,1998,0,0,0,0,0,0,0,0,0,,0
Japan,1999,0,0,0,0,0,0,0,0,0,,0
Japan,2000,0,0,0,0,0,0,0,0,0,,0
Japan,2001,0,0,0,0,0,0,0,0,0,,0
Japan,2002,0,0,0,0,0,0,0,0,0,,0
Japan,2003,0,0,0,0,0,0,0,0,0,,0
Japan,2004,0,0,0,0,0,0,0,0,0,,0
Japan,2005,0,0,0,0,0,0,0,0,0,,0
Japan,2006,0,0,0,0,0,0,0,0,0,,0
Japan,2007,0,0,0,0,0,0,0,0,0,,0
Japan,2008,0,0,0,0,0,0,0,0,0,,0
Japan,2009,0,0,0,0,0,0,0,0,0,,0
Japan,2010,0,0,0,0,0,0,0,0,0,,0
Japan,2011,0,0,0,0,0,0,0,0,0,,0
Japan,2012,0,0,0,0,0,0,0,0,0,,0
Japan,2013,0,0,0,0,0,0,0,0,0,,0
Japan,2014,0,0,0,0,0,0,0,0,0,,0
Japan,2015,0,0,0,0,0,0,0,0,0,,0
Japan,2016,0,0,0,0,0,0,0,0,0,,0
Japan,2017,0,0,0,0,0,0,0,0,0,,0
Japan,2018,0,0,0,0,0,0,0,0,0,,0
Japan,2019,0,0,0,0,0,0,0,0,0,,0
Japan,2020,0,0,0,0,0,0,0,0,0,,0
Japan,2021,0,0,0,0,0,0,0,0,0,,0
Japan,2022,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1950,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1951,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1952,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1953,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1954,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1955,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1956,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1957,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1958,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1959,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1960,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1961,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1962,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1963,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1964,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1965,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1966,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1967,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1968,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1969,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1970,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1971,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1972,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1973,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1974,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1975,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1976,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1977,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1978,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1979,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1980,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1981,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1982,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1983,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1984,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1985,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1986,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1987,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1988,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1989,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1990,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1991,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1992,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1993,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1994,0,0,0,0,0,1,0,0,0,"exp_part, imp_part",1
Kazakhstan,1995,0,0,0,0,0,1,0,0,0,"exp_part, imp_part",1
Kazakhstan,1996,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1997,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1998,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,1999,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2000,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2001,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2002,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2003,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2004,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2005,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2006,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2007,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2008,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2009,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2010,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2011,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2012,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2013,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2014,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2015,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2016,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2017,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2018,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2019,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2020,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2021,0,0,0,0,0,0,0,0,0,,0
Kazakhstan,2022,0,0,0,0,0,0,0,0,0,,0
Korea,1950,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1951,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1952,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1953,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1954,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1955,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1956,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1957,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1958,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1959,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1960,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1961,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1962,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1963,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1964,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1965,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1966,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1967,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1968,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1969,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1970,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1971,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1972,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1973,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1974,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1975,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1976,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1977,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1978,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1979,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1980,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1981,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1982,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1983,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1984,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1985,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1986,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1987,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1988,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1989,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1990,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1991,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1992,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1993,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1994,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1995,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1996,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1997,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1998,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,1999,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,2000,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,2001,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
Korea,2002,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl; exp_part",1
Korea,2003,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl; exp_part",1
Korea,2004,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl; exp_part",1
Korea,2005,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl; exp_part",1
Korea,2006,1,0,1,0,1,0,0,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2007,1,0,1,0,1,0,0,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2008,1,0,1,0,1,0,0,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2009,1,0,1,0,1,0,0,0,1,"exp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2010,1,0,1,0,1,0,0,0,1,"exp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2011,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2012,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2013,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2014,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2015,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2016,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2017,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2018,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2019,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2020,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2021,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Korea,2022,1,1,1,0,1,0,0,0,1,"exp_compl; exp_compl, imp_compl; exp_part; exp_part, imp_part; imp_compl",1
Kuwait,1950,0,0,0,0,0,0,0,0,0,,0
Kuwait,1951,0,0,0,0,0,0,0,0,0,,0
Kuwait,1952,0,0,0,0,0,0,0,0,0,,0
Kuwait,1953,0,0,0,0,0,0,0,0,0,,0
Kuwait,1954,0,0,0,0,0,0,0,0,0,,0
Kuwait,1955,0,0,0,0,0,0,0,0,0,,0
Kuwait,1956,0,0,0,0,0,0,0,0,0,,0
Kuwait,1957,0,0,0,0,0,0,0,0,0,,0
Kuwait,1958,0,0,0,0,0,0,0,0,0,,0
Kuwait,1959,0,0,0,0,0,0,0,0,0,,0
Kuwait,1960,0,0,0,0,0,0,0,0,0,,0
Kuwait,1961,0,0,0,0,0,0,0,0,0,,0
Kuwait,1962,0,0,0,0,0,0,0,0,0,,0
Kuwait,1963,0,0,0,0,0,0,0,0,0,,0
Kuwait,1964,0,0,0,0,0,0,0,0,0,,0
Kuwait,1965,0,0,0,0,0,0,0,0,0,,0
Kuwait,1966,0,0,0,0,0,0,0,0,0,,0
Kuwait,1967,0,0,0,0,0,0,0,0,0,,0
Kuwait,1968,0,0,0,0,0,0,0,0,0,,0
Kuwait,1969,0,0,0,0,0,0,0,0,0,,0
Kuwait,1970,0,0,0,0,0,0,0,0,0,,0
Kuwait,1971,0,0,0,0,0,0,0,0,0,,0
Kuwait,1972,0,0,0,0,0,0,0,0,0,,0
Kuwait,1973,0,0,0,0,0,0,0,0,0,,0
Kuwait,1974,0,0,0,0,0,0,0,0,0,,0
Kuwait,1975,0,0,0,0,0,0,0,0,0,,0
Kuwait,1976,0,0,0,0,0,0,0,0,0,,0
Kuwait,1977,0,0,0,0,0,0,0,0,0,,0
Kuwait,1978,0,0,0,0,0,0,0,0,0,,0
Kuwait,1979,0,0,0,0,0,0,0,0,0,,0
Kuwait,1980,0,0,0,0,0,0,0,0,0,,0
Kuwait,1981,0,0,0,0,0,0,0,0,0,,0
Kuwait,1982,0,0,0,0,0,0,0,0,0,,0
Kuwait,1983,0,0,0,0,0,0,0,0,0,,0
Kuwait,1984,0,0,0,0,0,0,0,0,0,,0
Kuwait,1985,0,0,0,0,0,0,0,0,0,,0
Kuwait,1986,0,0,0,0,0,0,0,0,0,,0
Kuwait,1987,0,0,0,0,0,0,0,0,0,,0
Kuwait,1988,0,0,0,0,0,0,0,0,0,,0
Kuwait,1989,0,0,0,0,0,0,0,0,0,,0
Kuwait,1990,0,0,0,0,1,0,0,0,1,"exp_compl, imp_part; exp_part, imp_part",1
Kuwait,1991,0,0,0,0,1,0,0,0,1,"exp_compl, imp_part; exp_part, imp_part",1
Kuwait,1992,0,0,0,0,0,0,0,0,0,,0
Kuwait,1993,0,0,0,0,0,0,0,0,0,,0
Kuwait,1994,0,0,0,0,0,0,0,0,0,,0
Kuwait,1995,0,0,0,0,0,0,0,0,0,,0
Kuwait,1996,0,0,0,0,0,0,0,0,0,,0
Kuwait,1997,0,0,0,0,0,0,0,0,0,,0
Kuwait,1998,0,0,0,0,0,0,0,0,0,,0
Kuwait,1999,0,0,0,0,0,0,0,0,0,,0
Kuwait,2000,0,0,0,0,0,0,0,0,0,,0
Kuwait,2001,0,0,0,0,0,0,0,0,0,,0
Kuwait,2002,0,0,0,0,0,0,0,0,0,,0
Kuwait,2003,0,0,0,0,0,0,0,0,0,,0
Kuwait,2004,0,0,0,0,0,0,0,0,0,,0
Kuwait,2005,0,0,0,0,0,0,0,0,0,,0
Kuwait,2006,0,0,0,0,0,0,0,0,0,,0
Kuwait,2007,0,0,0,0,0,0,0,0,0,,0
Kuwait,2008,0,0,0,0,0,0,0,0,0,,0
Kuwait,2009,0,0,0,0,0,0,0,0,0,,0
Kuwait,2010,0,0,0,0,0,0,0,0,0,,0
Kuwait,2011,0,0,0,0,0,0,0,0,0,,0
Kuwait,2012,0,0,0,0,0,0,0,0,0,,0
Kuwait,2013,0,0,0,0,0,0,0,0,0,,0
Kuwait,2014,0,0,0,0,0,0,0,0,0,,0
Kuwait,2015,0,0,0,0,0,0,0,0,0,,0
Kuwait,2016,0,0,0,0,0,0,0,0,0,,0
Kuwait,2017,0,0,0,0,0,0,0,0,0,,0
Kuwait,2018,0,0,0,0,0,0,0,0,0,,0
Kuwait,2019,0,0,0,0,0,0,0,0,0,,0
Kuwait,2020,0,0,0,0,0,0,0,0,0,,0
Kuwait,2021,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Kuwait,2022,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Kyrgyzstan,1950,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1951,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1952,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1953,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1954,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1955,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1956,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1957,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1958,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1959,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1960,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1961,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1962,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1963,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1964,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1965,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1966,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1967,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1968,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1969,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1970,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1971,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1972,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1973,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1974,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1975,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1976,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1977,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1978,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1979,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1980,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1981,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1982,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1983,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1984,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1985,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1986,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1987,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1988,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1989,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1990,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1991,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1992,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1993,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1994,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1995,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1996,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1997,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1998,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,1999,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2000,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2001,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2002,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2003,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2004,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2005,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2006,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2007,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2008,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2009,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2010,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2011,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2012,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2013,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2014,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2015,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2016,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2017,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2018,0,0,0,0,0,0,0,0,0,,0
Kyrgyzstan,2019,0,0,0,0,0,0,0,0,0,,0
